laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros
540,Mediacom,Other,Notebook,13.3,Full HD,Other,4,SSD,Integrated,Windows 10,1.2,369.0
998,Toshiba,Other,Notebook,14.0,HD,i5,4,HDD,Integrated,Windows 10,1.75,915.0
499,Asus,Other,Gaming,15.6,Full HD,i7,8,Hybrid,Dedicated,Windows 10,1.99,1350.0
381,HP,Other,Notebook,15.6,Full HD,Other,4,SSD,Dedicated,Windows 10,1.91,488.99
734,Dell,Inspiron 5570,Notebook,15.6,Full HD,i5,8,Hybrid,Dedicated,Windows 10,2.2,719.0
1199,Lenovo,Other,Ultrabook,15.6,Full HD,i7,6,SSD,Dedicated,Windows 10,1.54,831.0
783,HP,EliteBook 820,Ultrabook,12.5,HD,i5,4,SSD,Integrated,Windows 10,1.26,1244.0
1130,Dell,XPS 13,Ultrabook,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.23,1379.0
916,Lenovo,Other,Notebook,15.6,Full HD,i5,8,SSD,Integrated,Windows 10,1.95,1962.99
474,Dell,Inspiron 5570,Notebook,15.6,Full HD,i5,8,HDD,Dedicated,Windows 10,2.02,759.0
91,Dell,XPS 13,Ultrabook,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.21,1649.0
526,Asus,Other,Gaming,17.3,Full HD,i7,16,Hybrid,Dedicated,Windows 10,3.0,1504.0
360,Toshiba,Other,Notebook,15.6,Full HD,i7,16,SSD,Dedicated,Windows 10,2.4,1403.0
1011,Acer,Other,Notebook,15.6,HD,Pentium,4,HDD,Integrated,Windows 10,2.4,380.0
427,Lenovo,Other,2 in 1 Convertible,15.6,4K,i7,16,SSD,Dedicated,Windows 10,2.0,1899.0
364,Dell,Inspiron 3567,Notebook,15.6,HD,i5,8,HDD,Integrated,Windows 10,2.36,557.37
490,Chuwi,Other,Notebook,15.6,Full HD,Other,4,Other,Integrated,Windows 10,1.89,248.9
45,Dell,Other,2 in 1 Convertible,17.3,Full HD,i5,12,HDD,Dedicated,Windows 10,2.77,999.0
315,Lenovo,Other,Notebook,13.3,Full HD,i5,8,SSD,Integrated,Windows 10,1.1,999.0
1251,MSI,Other,Gaming,17.3,Full HD,i7,16,Hybrid,Dedicated,Windows 10,2.7,1598.0
758,HP,Other,Workstation,17.3,Full HD,Other,16,SSD,Dedicated,Windows 7,3.0,4389.0
1132,Razer,Other,Ultrabook,12.5,4K,i7,8,SSD,Integrated,Windows 10,1.25,1029.0
545,HP,Other,Gaming,17.3,Full HD,i7,12,HDD,Dedicated,Windows 10,2.62,1799.0
452,Dell,Other,Notebook,14.0,Full HD,i5,8,SSD,Dedicated,Windows 10,1.64,1179.0
1252,Apple,Other,Ultrabook,11.6,HD,i5,4,Other,Integrated,Mac OS X,1.08,959.0
947,Lenovo,Other,2 in 1 Convertible,13.3,Other,i7,16,SSD,Integrated,Windows 10,1.3,1799.0
259,Acer,Other,Notebook,17.3,Full HD,i3,4,SSD,Dedicated,Windows 10,3.0,702.0
31,Chuwi,Other,Notebook,15.6,Full HD,Other,4,Other,Integrated,Windows 10,1.89,244.99
1115,Dell,Other,Ultrabook,12.5,HD,i3,4,HDD,Integrated,Windows 7,1.5,1135.15
1224,HP,Other,Notebook,15.6,HD,i5,8,SSD,Integrated,Windows 10,1.91,579.0
772,Asus,Other,Ultrabook,13.3,Other,i5,8,SSD,Integrated,Windows 10,1.2,1129.0
817,Dell,Inspiron 7567,Gaming,15.6,4K,i7,16,SSD,Dedicated,Windows 10,2.62,1679.0
269,Dell,Inspiron 3567,Notebook,15.6,Full HD,i5,8,HDD,Dedicated,Windows 10,2.24,565.0
631,HP,EliteBook 850,Notebook,15.6,HD,i5,4,HDD,Integrated,Windows 7,1.88,932.0
667,Dell,Alienware 17,Gaming,17.3,4K,i7,32,Hybrid,Dedicated,Windows 10,4.42,3147.37
971,HP,Other,2 in 1 Convertible,11.6,HD,Pentium,4,SSD,Integrated,Windows 10,1.45,775.0
912,Dell,XPS 13,2 in 1 Convertible,13.3,Other,i7,8,SSD,Integrated,Windows 10,1.24,2013.1
996,Lenovo,Other,Notebook,15.6,Full HD,Other,6,SSD,Dedicated,Windows 10,2.2,549.0
615,Lenovo,Other,2 in 1 Convertible,15.6,Full HD,i7,8,SSD,Integrated,Windows 10,2.0,1299.0
825,Razer,Other,Ultrabook,12.5,4K,i7,16,SSD,Integrated,Windows 10,1.29,1799.0
186,Lenovo,Other,2 in 1 Convertible,13.9,4K,i7,16,SSD,Integrated,Windows 10,1.4,1849.0
33,HP,Other,Notebook,17.3,Full HD,Other,4,HDD,Dedicated,Windows 10,2.71,439.0
1193,Asus,Other,Notebook,14.0,Full HD,i3,4,SSD,Integrated,Windows 10,2.0,769.0
1202,HP,Other,Notebook,15.6,Full HD,i7,6,HDD,Dedicated,Windows 10,2.18,799.0
54,HP,Other,Notebook,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.49,1103.0
114,Dell,XPS 13,Ultrabook,13.3,Other,i7,8,SSD,Integrated,Windows 10,1.23,1379.0
93,Acer,Other,Notebook,15.6,Full HD,i7,8,HDD,Dedicated,Windows 10,2.2,689.0
394,Dell,Other,Workstation,15.6,Full HD,i7,8,SSD,Dedicated,Windows 10,2.0,2135.0
260,Dell,Other,Ultrabook,13.3,Full HD,i5,8,SSD,Integrated,Windows 10,1.41,949.0
564,Lenovo,Other,Notebook,17.3,Other,i7,6,Hybrid,Dedicated,Windows 10,2.8,949.0
1118,HP,Other,Workstation,17.3,Full HD,i7,8,HDD,Dedicated,Windows 7,3.0,2899.0
210,Dell,Inspiron 3567,Notebook,15.6,HD,i3,6,HDD,Integrated,Windows 10,2.3,439.0
384,Asus,Other,Notebook,14.0,HD,Other,4,Other,Integrated,Windows 10,1.5,286.0
726,Mediacom,Other,Notebook,14.0,Other,Other,4,HDD,Integrated,Windows 10,1.4,265.0
1228,Apple,"MacBook 12""",Ultrabook,12.0,Other,Other,8,Other,Integrated,Mac OS X,0.92,1279.0
594,Lenovo,Other,Ultrabook,14.0,Full HD,i7,12,SSD,Integrated,Windows 10,1.4,1673.0
816,HP,Other,Notebook,15.6,HD,Other,8,HDD,Dedicated,Windows 10,2.04,629.0
448,Dell,Inspiron 5570,Notebook,15.6,Full HD,i5,4,SSD,Dedicated,Windows 10,2.2,749.0
884,Lenovo,Other,Notebook,13.3,Full HD,i3,4,SSD,Integrated,Windows 10,1.44,735.0
995,Toshiba,Other,Notebook,13.3,Full HD,i5,4,SSD,Integrated,Windows 7,1.2,1195.0
801,Lenovo,Other,2 in 1 Convertible,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.37,1970.0
952,Dell,Other,Ultrabook,14.0,Full HD,i5,8,SSD,Integrated,Windows 10,1.36,1639.0
224,Dell,Other,2 in 1 Convertible,13.3,Full HD,i7,16,SSD,Integrated,Windows 10,1.62,1279.0
1189,HP,ProBook 450,Notebook,15.6,Full HD,i7,16,SSD,Integrated,Windows 10,2.1,1159.0
51,Lenovo,Other,2 in 1 Convertible,10.1,Other,Other,4,Other,Integrated,Android,0.69,319.0
1186,HP,Other,Notebook,14.0,HD,Other,2,Other,Integrated,Windows 10,1.44,249.0
571,Asus,Other,Notebook,15.6,Full HD,i5,8,Hybrid,Dedicated,Windows 10,2.5,839.0
584,Lenovo,Other,Gaming,17.3,Full HD,i7,32,Hybrid,Dedicated,Windows 10,4.6,2663.0
839,Razer,Other,Gaming,17.3,4K,i7,32,SSD,Dedicated,Windows 10,3.49,5499.0
1075,Asus,Other,Gaming,17.3,Full HD,i7,16,HDD,Dedicated,No OS,4.0,998.0
1112,MSI,Other,Gaming,17.3,Full HD,i7,8,SSD,Dedicated,Windows 10,2.6,1599.0
946,HP,250 G6,Notebook,15.6,HD,Other,4,HDD,Integrated,No OS,1.86,288.9
518,Acer,Other,Notebook,15.6,Full HD,i7,4,HDD,Dedicated,Windows 10,2.2,639.0
515,HP,Other,Ultrabook,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.34,1323.0
1043,HP,Other,Notebook,17.3,Full HD,i5,8,SSD,Dedicated,Windows 10,2.63,1080.0
1309,Acer,Other,Notebook,15.6,HD,Other,4,HDD,Integrated,Linux,2.4,289.0
782,Dell,Inspiron 7567,Gaming,15.6,Full HD,i7,8,HDD,Dedicated,Windows 10,2.62,1099.0
111,MSI,Other,Gaming,15.6,Full HD,i7,16,Hybrid,Dedicated,Windows 10,2.2,1299.0
49,Dell,Inspiron 3567,Notebook,15.6,Full HD,i5,4,SSD,Dedicated,Windows 10,2.3,639.0
1099,Dell,Vostro 3568,Notebook,15.6,Full HD,i5,8,SSD,Integrated,Windows 10,2.18,750.0
897,Dell,Vostro 3568,Notebook,15.6,HD,i3,4,HDD,Dedicated,Linux,2.18,455.7
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Other,i5,8,SSD,Integrated,Windows 10,1.36,1637.0
573,Dell,Other,Notebook,15.6,HD,i5,4,HDD,Integrated,Windows 10,1.93,959.0
203,HP,Other,Notebook,17.3,Full HD,i7,8,SSD,Dedicated,Windows 10,2.5,1045.0
889,Dell,Vostro 5568,Notebook,15.6,Full HD,i5,4,Hybrid,Dedicated,Windows 10,2.18,912.5
582,Mediacom,Other,Notebook,14.0,Full HD,Other,4,SSD,Integrated,Windows 10,1.4,249.0
17,Dell,Inspiron 3567,Notebook,15.6,Full HD,i7,8,SSD,Dedicated,Windows 10,2.2,745.0
1295,Acer,Other,Notebook,15.6,HD,Other,4,HDD,Integrated,Linux,2.4,289.0
539,Asus,Other,Notebook,15.6,4K,i7,8,Hybrid,Dedicated,Windows 10,2.0,1299.0
227,Toshiba,Other,Ultrabook,13.3,Full HD,i7,8,SSD,Integrated,Windows 10,1.2,1363.0
898,Asus,Other,Gaming,17.3,Full HD,i5,12,Hybrid,Dedicated,Windows 10,2.2,1369.9
1026,HP,Other,Notebook,14.0,Full HD,i5,4,SSD,Integrated,Windows 10,1.48,1590.0
639,Dell,Inspiron 7567,Gaming,15.6,Full HD,i7,16,Hybrid,Dedicated,Windows 10,2.62,1479.0
1272,Dell,Inspiron 3552,Notebook,15.6,HD,Pentium,4,HDD,Integrated,Windows 10,2.2,443.99
879,Acer,Other,Notebook,14.0,Full HD,i5,8,SSD,Integrated,Windows 10,1.56,902.0
676,Toshiba,Other,Notebook,15.6,Full HD,i5,8,SSD,Integrated,Windows 10,2.0,1258.0
755,HP,250 G6,Notebook,15.6,Full HD,i3,8,SSD,Integrated,Windows 10,1.86,539.0
1040,HP,Other,Notebook,14.0,HD,i5,4,HDD,Integrated,Windows 10,2.31,1189.0
344,Asus,Other,Notebook,15.6,HD,Other,4,HDD,Integrated,Linux,2.0,274.99
1287,Asus,Other,Notebook,15.6,HD,i7,4,HDD,Dedicated,Windows 10,2.2,720.32
890,HP,ProBook 450,Notebook,15.6,Full HD,i5,4,SSD,Integrated,Windows 10,2.04,839.0
1067,HP,ProBook 450,Notebook,15.6,HD,i5,4,SSD,Integrated,Windows 10,2.04,979.0
552,HP,ProBook 450,Notebook,15.6,Full HD,i3,4,SSD,Integrated,Windows 10,2.1,705.5
955,Asus,Other,Notebook,17.3,Other,Pentium,4,HDD,Dedicated,Windows 10,2.8,530.0
869,Dell,Other,Notebook,13.3,Full HD,i5,8,HDD,Integrated,Windows 10,1.62,649.0
776,Dell,Other,Gaming,15.6,4K,i7,16,Hybrid,Dedicated,Windows 10,2.72,1099.0
1173,HP,Other,Notebook,15.6,Full HD,Other,4,SSD,Dedicated,Windows 10,1.91,478.89
833,Lenovo,ThinkPad X1,Ultrabook,14.0,Full HD,i5,8,Other,Integrated,Windows 10,1.13,1875.0
1124,Asus,Other,Gaming,15.6,Full HD,i7,16,Hybrid,Dedicated,Windows 10,2.59,1339.0
537,Dell,Alienware 17,Gaming,17.3,Full HD,i7,16,Hybrid,Dedicated,Windows 10,4.42,3012.77
1212,Dell,Other,2 in 1 Convertible,13.3,Full HD,i5,8,SSD,Integrated,Windows 10,1.6,1199.0
1096,Lenovo,Other,Gaming,17.3,Full HD,i7,32,SSD,Dedicated,Windows 10,4.6,3240.0
710,Lenovo,Other,Notebook,15.6,HD,Other,8,HDD,Dedicated,Windows 10,2.2,429.0
512,Lenovo,Other,Notebook,13.3,Full HD,i5,8,SSD,Integrated,Windows 10,1.44,949.0
1278,Lenovo,Other,2 in 1 Convertible,14.0,Full HD,i5,4,SSD,Integrated,Windows 10,1.8,833.01
257,Asus,Other,Notebook,15.6,HD,Other,4,HDD,Dedicated,Windows 10,1.68,469.0
1264,Dell,Other,Notebook,14.0,HD,i5,4,HDD,Integrated,Windows 10,1.6,875.0
387,Lenovo,Other,Notebook,15.6,Full HD,i3,4,SSD,Integrated,No OS,1.85,403.5
654,Acer,Other,Ultrabook,14.0,Full HD,i5,8,SSD,Integrated,Windows 10,1.8,919.0
704,Lenovo,Other,2 in 1 Convertible,14.0,Full HD,i7,16,SSD,Integrated,Windows 10,1.38,1749.0
460,Lenovo,Other,Notebook,14.0,Full HD,i5,8,SSD,Integrated,Windows 10,1.65,1345.0
578,HP,Other,Notebook,14.0,HD,Pentium,8,HDD,Integrated,Windows 10,1.94,389.0
1084,Apple,"MacBook 12""",Ultrabook,12.0,Other,Other,8,Other,Integrated,Mac OS X,0.92,1300.0
280,Dell,Inspiron 5567,Notebook,15.6,HD,i7,12,HDD,Integrated,Windows 10,2.3,713.07
1191,Lenovo,Other,Notebook,15.6,HD,i5,4,HDD,Integrated,No OS,2.1,398.0
1284,HP,Other,Notebook,15.6,Full HD,Other,6,Other,Dedicated,Windows 10,2.04,549.99
709,Lenovo,Other,Notebook,15.6,Full HD,Other,4,SSD,Dedicated,Windows 10,2.2,399.0
595,Lenovo,Other,Notebook,15.6,HD,i7,12,HDD,Integrated,Windows 10,2.2,609.0
196,Xiaomi,Other,Ultrabook,13.3,Full HD,i5,8,SSD,Dedicated,No OS,1.3,999.9
1094,HP,Other,Notebook,15.6,Full HD,i5,4,HDD,Integrated,Windows 7,2.31,940.0
482,Dell,Other,Notebook,14.0,HD,i3,8,SSD,Integrated,Windows 10,1.79,740.0
176,Lenovo,Other,Notebook,15.6,HD,Other,4,HDD,Dedicated,No OS,2.2,309.0
1225,Lenovo,Other,Notebook,15.6,HD,Other,4,HDD,Dedicated,Windows 10,2.2,299.0
576,Lenovo,Other,Notebook,14.0,HD,i5,4,HDD,Integrated,Windows 10,2.02,990.0
204,Dell,Inspiron 7577,Gaming,15.6,4K,i7,16,Hybrid,Dedicated,Windows 10,2.65,1845.0
188,Xiaomi,Other,Notebook,15.6,Full HD,i5,8,SSD,Dedicated,No OS,1.95,1199.0
752,Lenovo,Other,Workstation,15.6,4K,i7,16,SSD,Dedicated,Windows 10,2.5,3299.0
1291,HP,Other,Notebook,15.6,HD,i7,6,HDD,Dedicated,Windows 10,2.19,764.0
973,Acer,Other,2 in 1 Convertible,11.6,HD,Other,4,Other,Integrated,Chrome OS,1.25,389.0
1018,Toshiba,Other,Notebook,13.3,Full HD,i5,4,SSD,Integrated,Windows 10,1.2,1195.0
1071,Acer,Other,Notebook,15.6,HD,Other,8,HDD,Dedicated,Windows 10,2.4,449.0
965,Dell,Other,Ultrabook,14.0,Full HD,i7,8,SSD,Integrated,Windows 10,1.36,1775.0
1313,Dell,Inspiron 3567,Notebook,15.6,HD,i7,8,HDD,Dedicated,Linux,2.3,805.99
